  [337/400·337] TXNULEINUZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4707s  44.0M/s ETA  14.7 min
  [338/400·338] TXNULEINZZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4723s  44.0M/s ETA  14.4 min
  [339/400·339] TXNULEIUSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4739s  43.9M/s ETA  14.2 min
  [340/400·340] TXNULEIXSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4753s  43.9M/s ETA  14.0 min
  [341/400·341] TXNULENNSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4769s  43.9M/s ETA  13.8 min
  [342/400·342] TXNULEONSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4785s  43.9M/s ETA  13.5 min
  [343/400·343] TXVVVUUDREINKLEINSVYEYT@0 edges=23 letters=19 loops=7 central=E dead at the board                      4801s  43.9M/s ETA  13.3 min
  [344/400·344] TXVVVUUEINSEINSNULDREIK@0 edges=23 letters=19 loops=7 central=E dead at the board                      4817s  43.9M/s ETA  13.1 min
  [345/400·345] NGNANNCBRUNOVVVUUUINSULNX@0 edges=25 letters=20 loops=6 central=N dead at the board                      4832s  43.9M/s ETA  12.8 min
  [346/400·346] NGNANNCBRUNOVVVUUUINSULNY@0 edges=25 letters=20 loops=6 central=N dead at the board                      4847s  43.8M/s ETA  12.6 min
  [347/400·347] TXVVVUUUUDREINULDREINULKK@0 edges=25 letters=20 loops=6 central=U dead at the board                      4868s  43.8M/s ETA  12.4 min
  [348/400·348] XTXVVVUUUDREINULDREINULKK@0 edges=25 letters=20 loops=6 central=U dead at the board                      4892s  43.7M/s ETA  12.2 min
  [349/400·349] YTXVVVUUUDREINULDREINULKK@0 edges=25 letters=20 loops=6 central=U dead at the board                      4915s  43.6M/s ETA  12.0 min
  [350/400·350] TXVVVUUUFFUNFDREIVIERKKNO@0 edges=25 letters=20 loops=6 central=U dead at the board                      4932s  43.6M/s ETA  11.7 min
  [351/400·351] TXVVVUUUFUNFFDREIVIERKKNO@0 edges=25 letters=20 loops=6 central=U dead at the board                      4948s  43.6M/s ETA  11.5 min
  [352/400·352] WETTERVORHERSAGEXX@40 edges=18 letters=13 loops=6 central=R dead at the board                      4959s  43.6M/s ETA  11.3 min
  [353/400·353] WETTERVORHERSAGEXX@44 edges=18 letters=13 loops=6 central=T dead at the board                      4970s  43.6M/s ETA  11.0 min
  [354/400·354] XXWETTERVORHERSAGE@42 edges=18 letters=13 loops=6 central=R dead at the board                      4981s  43.6M/s ETA  10.8 min
  [355/400·355] YXWETTERVORHERSAGE@42 edges=18 letters=13 loops=6 central=R dead at the board                      4997s  43.6M/s ETA  10.6 min
  [356/400·356] XYWETTERVORHERSAGE@42 edges=18 letters=13 loops=6 central=R dead at the board                      5007s  43.7M/s ETA  10.3 min
  [357/400·357] YYWETTERVORHERSAGE@42 edges=18 letters=13 loops=6 central=R dead at the board                      5023s  43.6M/s ETA  10.1 min
  [358/400·358] XWETTERVORHERSAGEX@43 edges=18 letters=13 loops=6 central=T dead at the board                      5034s  43.7M/s ETA   9.8 min
  [359/400·359] YWETTERVORHERSAGEX@43 edges=18 letters=13 loops=6 central=T dead at the board                      5045s  43.7M/s ETA   9.6 min
  [360/400·360] XWETTERVORHERSAGEY@43 edges=18 letters=13 loops=6 central=T dead at the board                      5056s  43.7M/s ETA   9.4 min
  [361/400·361] YWETTERVORHERSAGEY@43 edges=18 letters=13 loops=6 central=T dead at the board                      5067s  43.8M/s ETA   9.1 min
  [362/400·362] WETTERVORHERSAGEXY@44 edges=18 letters=13 loops=6 central=T dead at the board                      5078s  43.8M/s ETA   8.9 min
  [363/400·363] WETTERVORHERSAGEYX@44 edges=18 letters=13 loops=6 central=T dead at the board                      5089s  43.8M/s ETA   8.6 min
  [364/400·364] WETTERVORHERSAGEYY@44 edges=18 letters=13 loops=6 central=T dead at the board                      5100s  43.8M/s ETA   8.4 min
  [365/400·365] WETTERVARHERSAGEX@40 edges=17 letters=12 loops=6 central=R dead at the board                      5110s  43.9M/s ETA   8.2 min
  [366/400·366] WETTERVERHERSAGEX@40 edges=17 letters=12 loops=6 central=E dead at the board                      5121s  43.9M/s ETA   7.9 min
  [367/400·367] WETTERVORHERSEGEX@40 edges=17 letters=12 loops=6 central=E dead at the board                      5134s  43.9M/s ETA   7.7 min
  [368/400·368] WETTERVORHERSOGEX@40 edges=17 letters=12 loops=6 central=R dead at the board                      5144s  43.9M/s ETA   7.5 min
  [369/400·369] WETTERVORHERSRGEX@40 edges=17 letters=12 loops=6 central=R dead at the board                      5153s  44.0M/s ETA   7.2 min
  [370/400·370] WETTERVORHERSTGEX@40 edges=17 letters=12 loops=6 central=R dead at the board                      5163s  44.0M/s ETA   7.0 min
  [371/400·371] WETTERVRRHERSAGEX@40 edges=17 letters=12 loops=6 central=R dead at the board                      5172s  44.1M/s ETA   6.7 min
  [372/400·372] WETTERVTRHERSAGEX@40 edges=17 letters=12 loops=6 central=R dead at the board                      5181s  44.1M/s ETA   6.5 min
  [373/400·373] WETTERVXRHERSAGEX@40 edges=17 letters=12 loops=6 central=R dead at the board                      5191s  44.1M/s ETA   6.3 min
  [374/400·374] XWETTERAORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5201s  44.2M/s ETA   6.0 min
  [375/400·375] XWETTEREORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5211s  44.2M/s ETA   5.8 min
  [376/400·376] XWETTEROORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5221s  44.2M/s ETA   5.6 min
  [377/400·377] XWETTERRORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5231s  44.3M/s ETA   5.3 min
  [378/400·378] XWETTERTORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5241s  44.3M/s ETA   5.1 min
  [379/400·379] XWETTERVARHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5251s  44.3M/s ETA   4.8 min
  [380/400·380] XWETTERVORAERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5261s  44.4M/s ETA   4.6 min
  [381/400·381] XWETTERVOROERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5271s  44.4M/s ETA   4.4 min
  [382/400·382] XWETTERVORRERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5280s  44.4M/s ETA   4.1 min
  [383/400·383] XWETTERVORTERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5288s  44.5M/s ETA   3.9 min
  [384/400·384] XWETTERVRRHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5299s  44.5M/s ETA   3.7 min
  [385/400·385] XWETTERVTRHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5310s  44.5M/s ETA   3.4 min
  [386/400·386] YWETTERAORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5320s  44.6M/s ETA   3.2 min
  [387/400·387] YWETTEROORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5330s  44.6M/s ETA   3.0 min
  [388/400·388] YWETTERRORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5340s  44.6M/s ETA   2.8 min
  [389/400·389] YWETTERTORHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5350s  44.7M/s ETA   2.5 min
  [390/400·390] YWETTERVARHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5360s  44.7M/s ETA   2.3 min
  [391/400·391] YWETTERVERHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5371s  44.7M/s ETA   2.1 min
  [392/400·392] YWETTERVORAERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5381s  44.7M/s ETA   1.8 min
  [393/400·393] YWETTERVOROERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5391s  44.8M/s ETA   1.6 min
  [394/400·394] YWETTERVORRERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5400s  44.8M/s ETA   1.4 min
  [395/400·395] YWETTERVORTERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5408s  44.9M/s ETA   1.1 min
  [396/400·396] YWETTERVORXERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5418s  44.9M/s ETA   0.9 min
  [397/400·397] YWETTERVRRHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5429s  44.9M/s ETA   0.7 min
  [398/400·398] YWETTERVTRHERSAGE@0 edges=17 letters=14 loops=5 central=E dead at the board                      5439s  44.9M/s ETA   0.5 min
  [399/400·399] TXNULEINZWONULBEIROTNULL@0 edges=24 letters=21 loops=4 central=E dead at the board                      5457s  44.9M/s ETA   0.2 min
  [400/400·400] TXNULEINZWONULBEIROTNUL@0 edges=23 letters=21 loops=3 central=E dead at the board                      5475s  44.9M/s ETA   0.0 min

total raw stops: 256928 over 245670297600 settings (44.9M/s mean)
survived the 10-plug sieve: 0
every stop was a ghost: no menu admits a physically buildable 10-plug board.
The cribs tried are not in this message at the offsets tried.
